,time,open,high,low,close,volume,daily_return,fast_close,slow_close,crossover_long,crossover_short,crossover_signal,macd_short_window,macd_long_window,macd,macd_signal,macd_crossover_long,macd_crossover_short,macd_crossover_signal,rsi,rsi_long,rsi_short,rsi_signal,fast_volatility,slow_volatility,volatility_trend_long,volatility_trend_short,volatility_trend_signal,bollinger_mid_band,bollinger_std,bollinger_upper_band,bollinger_lower_band,bollinger_long,bollinger_short,bollinger_signal
198,2020-12-10,275.535,278.73,271.86,276.93,16372195,-0.0035621761658031215,278.78777217191,279.4184258737419,0.0,-1.0,-1.0,279.7210417598833,277.8833239801814,1.8377177797019044,2.0500026152349617,0.0,-1.0,-1.0,49.23683467601518,1.0,0.0,1.0,0.012258024835702836,0.01756221987310134,1.0,0.0,1.0,277.6619999999999,5.22932782235641,288.12065564471277,267.2033443552871,0.0,0.0,0.0
199,2020-12-11,274.53,276.48,270.25,273.58,13559723,-0.012096919799227335,276.183886085955,278.66264493314804,0.0,-1.0,-1.0,278.7762661045166,277.5645592409087,1.2117068636079011,1.8823434649095496,0.0,-1.0,-1.0,46.34234321047511,1.0,0.0,1.0,0.009307053226996844,0.01682219378055138,1.0,0.0,1.0,277.5869999999999,5.278830711833555,288.144661423667,267.02933857633275,0.0,0.0,0.0
200,2020-12-14,273.3722,277.22,271.56,273.92,12923540,0.0012427809050370442,275.05194304297754,278.048712218065,0.0,-1.0,-1.0,278.02914824228327,277.2945918897303,0.7345563525529428,1.6527860424382284,0.0,-1.0,-1.0,46.68491456970878,1.0,0.0,1.0,0.009231574869888548,0.015751809979806523,1.0,0.0,1.0,277.41949999999986,5.342187089079103,288.10387417815804,266.7351258218417,0.0,0.0,0.0
201,2020-12-15,274.83,276.08,267.47,275.68,19709982,0.006425233644859807,275.36597152148875,277.7420837557227,0.0,-1.0,-1.0,277.66774082039353,277.17499249049104,0.49274832990249706,1.4207784999310822,0.0,-1.0,-1.0,48.51722775374245,1.0,0.0,1.0,0.00914909901188736,0.014992078146804673,1.0,0.0,1.0,277.3814999999999,5.352214765377362,288.08592953075464,266.67707046924517,0.0,0.0,0.0
202,2020-12-16,274.76,277.86,272.51,275.7,12511476,7.254788160171444e-05,275.5329857607444,277.4777371638421,0.0,-1.0,-1.0,277.3650114634099,277.0657337874917,0.2992776759182334,1.1964783351285124,0.0,-1.0,-1.0,48.53887142428869,1.0,0.0,1.0,0.0065055475226065435,0.013992902171018994,1.0,0.0,1.0,277.4189999999999,5.336887423246594,288.0927748464931,266.74522515350674,0.0,0.0,0.0
203,2020-12-17,277.07,280.44,273.61,274.48,14041276,-0.004425099746100725,275.0064928803722,277.08968177659625,0.0,-1.0,-1.0,276.92116354596226,276.87419795138123,0.04696559458102456,0.9665757870190148,0.0,-1.0,-1.0,47.234378541472,1.0,0.0,1.0,0.005545327534628692,0.013115158640118859,1.0,0.0,1.0,277.55049999999994,5.223646110160712,287.99779222032134,267.10320777967854,0.0,0.0,0.0
204,2020-12-18,275.775,278.0,271.14,276.15,16300000,0.006084232002331547,275.5782464401861,276.9680404999349,0.0,-1.0,-1.0,276.8025230004296,276.8205536586864,-0.018030658256805054,0.7696544979638509,0.0,-1.0,-1.0,49.24518651922536,1.0,0.0,1.0,0.006265840802485032,0.012504265287112439,1.0,0.0,1.0,277.7164999999999,5.117412252093955,287.95132450418777,267.481675495812,0.0,0.0,0.0
205,2020-12-21,272.978,274.67,267.79,272.95,13200136,-0.011587905124026743,274.26412322009304,276.4479074205647,0.0,-1.0,-1.0,276.2098271542096,276.5338459802652,-0.3240188260555783,0.5509198331599651,0.0,-1.0,-1.0,45.654930502735034,1.0,0.0,1.0,0.009477667492664465,0.01230463606231737,1.0,0.0,1.0,277.8789999999999,4.896278823328594,287.6715576466571,268.0864423533427,0.0,0.0,0.0
206,2020-12-22,271.5,271.5,264.63,267.17,15904410,-0.021176039567686322,270.7170616100465,275.24688753118147,0.0,-1.0,-1.0,274.8190845151004,275.84022775950484,-1.0211432444044135,0.23650721764708937,0.0,-1.0,-1.0,39.98450213874894,1.0,0.0,1.0,0.012088419613396566,0.01331288085243564,1.0,0.0,1.0,277.8214999999999,5.019642758308522,287.86078551661694,267.78221448338286,1.0,0.0,1.0
207,2020-12-23,266.89,272.1699,266.23,268.05,13128242,0.003293782984616467,269.38353080502327,274.3152544942486,0.0,-1.0,-1.0,273.7776868973927,275.2631738513934,-1.4854869540006916,-0.10789161668246686,0.0,-1.0,-1.0,41.18227892757742,1.0,0.0,1.0,0.013120722866702603,0.012700223472285402,0.0,-1.0,-1.0,277.3829999999999,5.47421236824241,288.33142473648473,266.4345752635151,0.0,0.0,0.0
208,2020-12-24,268.875,270.4,266.2,267.32,6222157,-0.002723372505129662,268.35176540251166,273.4097227403676,0.0,-1.0,-1.0,272.78419660548616,274.674790603142,-1.8905939976558557,-0.46443209287714465,0.0,-1.0,-1.0,40.46088459755701,1.0,0.0,1.0,0.009367338429354964,0.011851596886316991,1.0,0.0,1.0,276.9694999999999,5.91164103585703,288.792782071714,265.14621792828586,0.0,0.0,0.0
209,2020-12-28,268.74,277.27,265.66,277.0,21557606,0.03621128235822235,272.67588270125583,273.8744821092378,0.0,-1.0,-1.0,273.4327817431037,274.8470283362426,-1.4142465931388983,-0.6543949929294954,0.0,-1.0,-1.0,52.374401290176216,1.0,0.0,1.0,0.025368698263715333,0.017629764072156988,0.0,-1.0,-1.0,276.9294999999999,5.908431508845941,288.7463630176918,265.112636982308,0.0,0.0,0.0
210,2020-12-29,276.95,280.51,276.28,276.78,15723232,-0.0007942238267149015,274.72794135062793,274.2505997635301,1.0,0.0,1.0,273.9477383980108,274.99021142244686,-1.042473024436049,-0.7320105992308062,0.0,-1.0,-1.0,52.11915059361559,1.0,0.0,1.0,0.020743553104767946,0.01647502301501116,0.0,-1.0,-1.0,276.8954999999999,5.907174473734848,288.7098489474696,265.08115105253023,0.0,0.0,0.0
211,2020-12-30,277.95,278.08,271.71,271.88,10365805,-0.01770359129994936,273.30397067531396,273.94372695949073,0.0,-1.0,-1.0,273.62962479831685,274.7598253911545,-1.1302005928376389,-0.8116485979521728,0.0,-1.0,-1.0,46.66421180383045,1.0,0.0,1.0,0.02138601245454478,0.0167632885828938,0.0,-1.0,-1.0,276.1639999999999,5.548894057660923,287.26178811532174,265.066211884678,0.0,0.0,0.0
212,2020-12-31,272.0,277.09,269.81,273.2,11199425,0.004855083124908122,273.25198533765695,273.8474519235232,0.0,-1.0,-1.0,273.56352867549884,274.6442827695875,-1.080754094088661,-0.8654696971794705,0.0,-1.0,-1.0,48.23596098542737,1.0,0.0,1.0,0.01628109937909132,0.015771614341443092,0.0,-1.0,-1.0,275.44599999999986,4.886179650701998,285.21835930140384,265.6736406985959,0.0,0.0,0.0
213,2021-01-04,274.78,275.0,265.2,268.94,12460207,-0.015592972181551978,271.09599266882844,273.2121850363717,0.0,-1.0,-1.0,272.8522165715759,274.2217433051736,-1.369526733597695,-0.9662811044631155,0.0,-1.0,-1.0,43.75461248898861,1.0,0.0,1.0,0.014929540869801,0.0156576526187477,1.0,0.0,1.0,274.80849999999987,4.860326256104274,284.52915251220844,265.0878474877913,0.0,0.0,0.0
214,2021-01-05,268.29,272.4,268.2111,270.97,8053296,0.007548152004164699,271.03299633441424,272.92193544642754,0.0,-1.0,-1.0,272.56264479133347,273.9808734307163,-1.4182286393828463,-1.0566706114470619,0.0,-1.0,-1.0,46.31419073046409,1.0,0.0,1.0,0.014147402329868431,0.014998384334867996,1.0,0.0,1.0,274.3719999999999,4.789403434995331,283.9508068699906,264.79319313000923,0.0,0.0,0.0
215,2021-01-06,262.0,267.75,260.01,263.24,21446415,-0.028527143226187435,267.13649816720715,271.66861435668415,0.0,-1.0,-1.0,271.12839174651293,273.1852531765892,-2.0568614300762533,-1.2567087751729002,0.0,-1.0,-1.0,39.030468149821544,1.0,0.0,1.0,0.020055474572856533,0.016968636488673777,0.0,-1.0,-1.0,273.2549999999999,4.640653878608056,282.536307757216,263.9736922427838,1.0,0.0,1.0
216,2021-01-07,265.9,271.61,264.78,268.63,13968342,0.02047561160917799,267.8832490836036,271.27526743985106,0.0,-1.0,-1.0,270.74402378551093,272.84782701536034,-2.1038032298494045,-1.4261276661082012,0.0,-1.0,-1.0,45.4701919380333,1.0,0.0,1.0,0.02560301624954478,0.018063244460005946,0.0,-1.0,-1.0,272.5244999999999,4.105166802174018,280.7348336043479,264.31416639565185,0.0,0.0,0.0
217,2021-01-08,268.31,268.95,263.18,267.54,16730340,-0.004057625730558678,267.7116245418018,270.791739173824,0.0,-1.0,-1.0,270.2510970492785,272.45465464385217,-2.203557594573681,-1.581613651801297,0.0,-1.0,-1.0,44.44777779425499,1.0,0.0,1.0,0.018622872774365036,0.016881273293484628,0.0,-1.0,-1.0,272.00549999999987,4.042811000957269,280.0911220019144,263.9198779980853,0.0,0.0,0.0
218,2021-01-11,260.48,263.47,255.9,256.81,27236030,-0.04010615235105042,262.26081227090094,268.9818109136318,0.0,-1.0,-1.0,268.1832359647741,271.29579133690015,-3.112555372126053,-1.8878019958662484,0.0,-1.0,-1.0,35.89206154907262,1.0,0.0,1.0,0.027601460922562687,0.020669435081853885,0.0,-1.0,-1.0,270.9994999999999,5.114241699204509,281.2279833984089,260.7710166015909,1.0,0.0,1.0
219,2021-01-12,256.63,259.72,250.3,250.91,24074761,-0.022974183248315905,256.58540613545046,266.6424251706431,0.0,-1.0,-1.0,265.5258150471165,269.785732719352,-4.259917672235474,-2.3622251311400935,0.0,-1.0,-1.0,32.21955309001673,1.0,0.0,1.0,0.019585769382729722,0.020107310680046096,1.0,0.0,1.0,269.8659999999999,6.759735591215487,283.3854711824308,256.3465288175689,1.0,0.0,1.0
220,2021-01-13,251.55,253.95,249.2,251.64,16896303,0.0029094097485153902,254.11270306772522,264.7003696831112,0.0,-1.0,-1.0,263.38953580909856,268.44160436977035,-5.052068560671785,-2.900193817046432,0.0,-1.0,-1.0,33.1312347881199,1.0,0.0,1.0,0.020438902657135605,0.01919344801188181,0.0,-1.0,-1.0,268.7519999999999,7.810649679830746,284.37329935966136,253.1307006403384,1.0,0.0,1.0
221,2021-01-14,253.4,255.03,244.61,245.71,27927382,-0.02356541090446662,249.91135153386261,262.242077024834,0.0,-1.0,-1.0,260.6696072230834,266.7577818238614,-6.088174600778018,-3.537789973792749,0.0,-1.0,-1.0,29.643202863657095,0.0,0.0,0.0,0.01686732092488112,0.018788588534742568,1.0,0.0,1.0,267.2534999999999,9.168439157181272,285.59037831436245,248.91662168563738,1.0,0.0,1.0
222,2021-01-15,247.9,253.86,247.16,251.36,22675147,0.02299458711489155,250.6356757669313,260.83339828380093,0.0,-1.0,-1.0,259.23735995799365,265.6172053924643,-6.379845434470667,-4.1062010659283334,0.0,-1.0,-1.0,36.502475443091086,1.0,0.0,1.0,0.02694696141856072,0.02083092591260337,0.0,-1.0,-1.0,266.0364999999999,9.593812301357145,285.22412460271414,246.84887539728558,0.0,0.0,0.0
223,2021-01-19,256.9,262.2,252.7201,261.08,25191870,0.038669637173774474,255.85783788346566,260.8653207370531,0.0,-1.0,-1.0,259.52084304137924,265.2811161041336,-5.760273062754379,-4.437015465293543,0.0,-1.0,-1.0,46.21696161834538,1.0,0.0,1.0,0.028863952281951804,0.02470452103193307,0.0,-1.0,-1.0,265.3664999999999,9.439780480832349,284.2460609616646,246.4869390383352,0.0,0.0,0.0
224,2021-01-20,268.93,270.32,263.6,267.35,22539886,0.024015627393902506,261.60391894173284,261.70475881484685,0.0,-1.0,-1.0,260.7253287273209,265.4343667630867,-4.709038035765786,-4.491419979387992,0.0,-1.0,-1.0,51.3838551910716,1.0,0.0,1.0,0.020495083592444095,0.024457506701033423,1.0,0.0,1.0,264.9264999999999,9.110023557077888,283.1465471141557,246.70645288584416,0.0,0.0,0.0
225,2021-01-21,269.26,273.6,267.4901,272.89,17034362,0.02072190013091446,267.2469594708664,263.15268198566196,1.0,0.0,1.0,262.5968166154254,265.98663589174697,-3.389819276321589,-4.271099838774711,1.0,0.0,1.0,55.45580318397133,1.0,0.0,1.0,0.014532669855464591,0.023588246406712365,1.0,0.0,1.0,264.9235,9.10725175196513,283.13800350393024,246.70899649606974,0.0,0.0,0.0
226,2021-01-22,272.01,278.47,272.0,274.53,19132340,0.006009747517314645,270.8884797354332,264.6254693938189,1.0,0.0,1.0,264.432690982283,266.6194776775435,-2.18678669526048,-3.8542372100718656,1.0,0.0,1.0,56.61427982977248,1.0,0.0,1.0,0.014029377143604025,0.022008757751246413,1.0,0.0,1.0,265.2914999999999,9.348313259057022,283.988126518114,246.59487348188588,0.0,0.0,0.0
227,2021-01-25,278.14,280.1,271.51,278.0,17646954,0.012639784358722261,274.4442398677166,266.35679484696783,1.0,0.0,1.0,266.51996929270103,267.4624793310588,-0.9425100383577387,-3.27189177572904,1.0,0.0,1.0,59.041507025780845,1.0,0.0,1.0,0.009946038110633866,0.02067197170072701,1.0,0.0,1.0,265.78899999999993,9.758598853264486,285.3061977065289,246.27180229347096,0.0,0.0,0.0
228,2021-01-26,278.1398,285.39,277.81,282.02,17018388,0.014460431654676142,278.23211993385826,268.3843879310051,1.0,0.0,1.0,268.90458940151626,268.5408141954248,0.36377520609147496,-2.5447583793649375,1.0,0.0,1.0,61.71381768215835,1.0,0.0,1.0,0.00707355093918275,0.01947604039899058,1.0,0.0,1.0,266.524,10.41171324190051,287.34742648380103,245.70057351619897,0.0,0.0,0.0
229,2021-01-27,282.53,283.45,268.1201,272.39,27484121,-0.03414651443160055,275.3110599669291,268.90291215699074,1.0,0.0,1.0,269.4408064166676,268.8259390698378,0.6148673468298398,-1.9128332341259822,1.0,0.0,1.0,52.82283791185851,1.0,0.0,1.0,0.02980959418785919,0.02328550804724504,0.0,-1.0,-1.0,266.2935,10.21678818364466,286.7270763672893,245.85992363271066,0.0,0.0,0.0
230,2021-01-28,277.18,286.79,264.7,265.0,35383730,-0.027130217702558745,270.1555299834646,268.39768237676356,1.0,0.0,1.0,268.75760542948797,268.5425361757757,0.21506925371227226,-1.4872527365583315,1.0,0.0,1.0,47.202816658612434,1.0,0.0,1.0,0.02350322332327341,0.024015875593567965,1.0,0.0,1.0,265.7045,9.915539359483237,285.53557871896646,245.87342128103353,0.0,0.0,0.0
231,2021-01-29,265.3,266.56,254.85,258.33,28139673,-0.025169811320754798,264.2427649917323,267.094426564178,0.0,-1.0,-1.0,267.153358440336,267.7860520146071,-0.6326935742711157,-1.3163409041008884,1.0,0.0,1.0,42.77885399654182,1.0,0.0,1.0,0.017093401401862163,0.02387021395265192,1.0,0.0,1.0,265.027,9.934275647049793,284.89555129409956,245.1584487059004,0.0,0.0,0.0
232,2021-02-01,259.52,264.17,254.91,261.98,19629047,0.01412921457051075,263.11138249586617,266.43236692638186,0.0,-1.0,-1.0,266.35745714182275,267.3559740875992,-0.99851694577643,-1.2527761124359968,1.0,0.0,1.0,45.77390082078391,1.0,0.0,1.0,0.02516008466645707,0.023204199700402016,0.0,-1.0,-1.0,264.466,9.76378561182454,283.9935712236491,244.93842877635092,0.0,0.0,0.0
233,2021-02-02,264.0,268.85,263.27,267.0,15002887,0.01916176807389869,265.05569124793305,266.50584670801624,0.0,-1.0,-1.0,266.45630988923466,267.3296056366659,-0.873295747431257,-1.176880039435049,1.0,0.0,1.0,49.675328408011005,1.0,0.0,1.0,0.02271016959165657,0.022886527284855938,1.0,0.0,1.0,264.369,9.726564222732254,283.82212844546456,244.91587155453553,0.0,0.0,0.0
234,2021-02-03,265.62,269.2,263.84,266.68,13254318,-0.00119850187265913,265.86784562396656,266.52839075356366,0.0,-1.0,-1.0,266.49072375242935,267.2814867006166,-0.7907629481872505,-1.0996566211854892,1.0,0.0,1.0,49.43118379715359,1.0,0.0,1.0,0.016945484634101192,0.021363023830236624,1.0,0.0,1.0,264.15450000000004,9.620051140579044,283.39460228115814,244.91439771884194,0.0,0.0,0.0
235,2021-02-04,267.01,268.16,264.0,266.63,14013929,-0.00018749062546874473,266.2489228119833,266.5415440132788,0.0,-1.0,-1.0,266.5121508674402,267.23322842649685,-0.7210775590566527,-1.023940808759722,1.0,0.0,1.0,49.390337461837106,1.0,0.0,1.0,0.012162511644985463,0.019933332094339114,1.0,0.0,1.0,264.32400000000007,9.63294642578754,283.58989285157514,245.058107148425,0.0,0.0,0.0
236,2021-02-05,266.8,269.17,265.67,268.1433,10059039,0.00567565540261783,267.19611140599164,266.7488904234969,1.0,0.0,1.0,266.763096887834,267.3006411356452,-0.5375442478111836,-0.9266614965700143,1.0,0.0,1.0,50.717679790933595,1.0,0.0,1.0,0.008969525743416779,0.01869251361012047,1.0,0.0,1.0,264.29966500000006,9.622104629842974,283.543874259686,245.0554557403141,0.0,0.0,0.0
237,2021-02-08,268.75,269.86,265.0,266.58,12032922,-0.005830091596545683,266.8880557029958,266.72702765331053,1.0,0.0,1.0,266.73492813585955,267.24726031078256,-0.5123321749230172,-0.8437956322406148,1.0,0.0,1.0,49.279806952596516,1.0,0.0,1.0,0.008575755776119019,0.01760143598330966,1.0,0.0,1.0,264.25166500000006,9.607472775329537,283.46661055065914,245.03671944934098,0.0,0.0,0.0
238,2021-02-09,266.44,273.39,265.75,269.41,13778153,0.010615950183809897,268.1490278514979,267.0743369122815,1.0,0.0,1.0,267.14647765341965,267.40746325072456,-0.26098559730490933,-0.7272336252534737,1.0,0.0,1.0,51.936290784401244,1.0,0.0,1.0,0.009401947567232631,0.016824869943248076,1.0,0.0,1.0,264.881665,9.506394444752674,283.89445388950537,245.86887611049465,0.0,0.0,0.0
239,2021-02-10,272.4465,273.7999,267.72,271.94,12452712,0.009390891206710883,270.04451392574896,267.7041942581775,1.0,0.0,1.0,267.8839426298166,267.74320671363387,0.1407359161827344,-0.5536397169662322,1.0,0.0,1.0,54.24355496329226,1.0,0.0,1.0,0.007230293243275536,0.01593841434971728,1.0,0.0,1.0,265.93316500000003,9.030820900336867,283.99480680067376,247.8715231993263,0.0,0.0,0.0
240,2021-02-11,271.89,273.58,268.49,270.43,11926999,-0.0055526954475251245,270.2372569628745,268.0570482760206,1.0,0.0,1.0,268.27564376369094,267.9422284385499,0.3334153251410612,-0.37622870854477347,1.0,0.0,1.0,52.61998187623566,1.0,0.0,1.0,0.009267661940768288,0.01513229170710962,1.0,0.0,1.0,266.872665,8.42250291229664,283.71767082459326,250.0276591754067,0.0,0.0,0.0
241,2021-02-12,270.52,271.18,268.34,270.56,7996772,0.00048071589690490413,270.39862848143724,268.3810539667868,1.0,0.0,1.0,268.62708318466156,268.13613744310175,0.49094574155981263,-0.2027938185238563,1.0,0.0,1.0,52.7511011332486,1.0,0.0,1.0,0.0065554375691247585,0.01412296862824445,1.0,0.0,1.0,268.11516500000005,6.815981511531552,281.74712802306317,254.48320197693695,0.0,0.0,0.0
242,2021-02-16,270.8,276.6,270.05,273.97,13233004,0.012603489059727968,272.18431424071866,269.1045398825546,1.0,0.0,1.0,269.4490703870213,268.5682754102794,0.8807949767419245,0.01392394052929985,1.0,0.0,1.0,56.17696000597211,1.0,0.0,1.0,0.00867991417474378,0.013749058981756043,1.0,0.0,1.0,269.24566500000003,5.6692959232641815,280.5842568465284,257.9070731534717,0.0,0.0,0.0
243,2021-02-17,271.24,273.97,269.58,273.51,11919218,-0.0016790159506516744,272.8471571203593,269.6748242131793,1.0,0.0,1.0,270.0738287890181,268.93432908359205,1.139499705426033,0.2390390935086465,1.0,0.0,1.0,55.5913971747672,1.0,0.0,1.0,0.007965290167159047,0.012922053228436994,1.0,0.0,1.0,269.86716500000006,5.402039732434683,280.6712444648694,259.0630855351307,0.0,0.0,0.0
244,2021-02-18,269.565,271.95,266.03,269.39,14223451,-0.0150634346093379,271.1185785601797,269.63795387922363,1.0,0.0,1.0,269.96862435993836,268.96808248480744,1.0005418751309207,0.3913396498331014,1.0,0.0,1.0,50.51283175054669,1.0,0.0,1.0,0.012122590222334074,0.013471420714383842,1.0,0.0,1.0,269.9691650000001,5.371180988166856,280.7115269763338,259.2268030236664,0.0,0.0,0.0
245,2021-02-19,269.86,270.27,260.15,261.6185,23008244,-0.028848509595753358,266.36853928008986,268.5998400918854,0.0,-1.0,-1.0,268.6839898430248,268.4236689674143,0.2603208756104891,0.36513589498857896,0.0,-1.0,-1.0,42.60609142361627,1.0,0.0,1.0,0.01625318454854056,0.016079537968093884,0.0,-1.0,-1.0,269.40559,5.633509293213607,280.67260858642726,258.1385714135728,0.0,0.0,0.0
246,2021-02-22,257.95,263.07,257.53,260.33,15567869,-0.004925110418414591,263.3492696400449,267.5293139503597,0.0,-1.0,-1.0,267.3987606364056,267.824137932791,-0.4253772963854203,0.20703325671377912,0.0,-1.0,-1.0,41.44768672123674,1.0,0.0,1.0,0.01385916817460318,0.015008227858712706,1.0,0.0,1.0,268.69559000000004,5.844551525623807,280.38469305124767,257.0064869487524,0.0,0.0,0.0
247,2021-02-23,259.5,267.46,254.96,265.86,20722117,0.021242269427265592,264.60463482002245,267.31322219980376,0.0,-1.0,-1.0,267.16202823080476,267.67864623406575,-0.5166180032609873,0.06230300471882584,0.0,-1.0,-1.0,47.98424202666207,1.0,0.0,1.0,0.022179431152946186,0.016513052222517848,0.0,-1.0,-1.0,268.08859,5.444052347952816,278.9766946959056,257.2004853040944,0.0,0.0,0.0
248,2021-02-24,262.325,266.38,258.39,264.34,14151577,-0.005717294816821039,264.4723174100112,266.9283402608437,0.0,-1.0,-1.0,266.72787004145016,267.4313391056164,-0.7034690641662564,-0.09085140905819063,0.0,-1.0,-1.0,46.449316358652645,1.0,0.0,1.0,0.01700023187807874,0.015507631740963344,0.0,-1.0,-1.0,267.20459,4.397696979686693,275.99998395937337,258.4091960406266,0.0,0.0,0.0
249,2021-02-25,262.3,266.94,254.04,254.67,16971760,-0.036581675115381684,259.5711587050056,265.34150501915303,0.0,-1.0,-1.0,264.87281311199627,266.4860547274226,-1.6132416154263183,-0.3953294503318162,0.0,-1.0,-1.0,38.09952158051362,1.0,0.0,1.0,0.02522888072901527,0.01897327698041905,0.0,-1.0,-1.0,266.31859,5.036616373476016,276.391822746952,256.2453572530479,1.0,0.0,1.0
250,2021-02-26,256.47,265.55,256.47,257.2899,20820898,0.010287430792790708,258.4305293525028,264.29922928486155,0.0,-1.0,-1.0,263.70621109476605,265.8048580809468,-2.0986469861807677,-0.7359929575016065,0.0,-1.0,-1.0,41.1843586858393,1.0,0.0,1.0,0.025067746148845133,0.018574525477682367,0.0,-1.0,-1.0,265.933085,5.423093246309897,276.7792714926198,255.08689850738023,0.0,0.0,0.0
251,2021-03-01,260.82,266.65,257.9039,264.39,19336849,0.02759571984753384,261.41026467625136,264.3109795028054,0.0,-1.0,-1.0,263.81140938787894,265.7000537786545,-1.8886443907755393,-0.9665232441563931,0.0,-1.0,-1.0,48.65264173209447,1.0,0.0,1.0,0.026281803383212447,0.0204831782607174,0.0,-1.0,-1.0,266.236085,5.137718603904737,276.5115222078095,255.9606477921905,0.0,0.0,0.0
